Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Cluster,Cluster_Selected,PCA1,PCA2
53.0,68.1,1.55,164.0,131.0,65.0,1.41,831.0,26.1,2.2,4.0,2.0,28.35,False,True,False,False,1,1,0.1084478340074437,-1.131753617364469
29.0,60.0,1.62,181.0,161.0,69.0,0.85,684.0,28.1,1.9,2.0,1.0,22.86,False,False,True,False,1,1,-2.5564248417403035,-0.6063108521355466
58.0,74.8,1.69,175.0,162.0,53.0,1.28,933.0,32.8,2.3,4.0,2.0,26.19,False,False,True,False,1,1,-0.11172509379832851,-0.6231910971991843
36.0,90.3,1.65,169.0,158.0,71.0,1.38,1199.0,23.7,3.4,4.0,2.0,33.17,True,False,False,False,0,0,1.6445107794183544,0.7302826259453435
29.0,86.1,1.65,183.0,128.0,71.0,1.66,1169.0,11.2,3.5,4.0,3.0,31.63,True,True,False,False,2,2,3.347738365360682,0.7102925735384904
26.0,73.7,1.66,177.0,125.0,72.0,0.93,639.0,26.7,2.2,2.0,1.0,26.75,True,False,False,True,1,1,-2.2179928056687124,0.456321835252534
24.0,67.7,1.56,177.0,138.0,66.0,1.42,980.0,27.0,2.1,3.0,2.0,27.82,False,True,False,False,1,1,-0.15684407358188837,-0.9815091997565631
45.0,78.3,1.96,166.0,167.0,62.0,1.29,1066.0,29.0,2.2,3.0,1.0,20.38,True,False,False,False,0,0,-0.5621633207350273,0.36253685165150795
31.0,48.2,1.65,163.0,166.0,60.0,1.1,913.0,26.1,2.5,2.0,1.0,17.7,False,False,False,False,1,1,-1.5403766227389772,-1.0317802559256268
48.0,56.8,1.51,185.0,126.0,52.0,1.37,777.0,32.1,2.1,4.0,2.0,24.91,False,True,False,False,1,1,-0.5722257374476472,-1.6619638723317172
33.0,59.0,1.67,175.0,124.0,55.0,0.9000000000000001,558.0,33.7,1.9,3.0,1.0,21.16,False,False,False,False,1,1,-2.6481286031222657,-0.6889157603843166
22.0,98.4,1.88,194.0,135.0,71.0,0.52,386.0,21.3,2.2,2.0,1.0,27.84,True,False,False,False,0,0,-2.4525144635853486,2.4939459748328354
52.0,66.5,1.6,185.0,120.0,70.0,1.34,796.0,26.8,2.1,4.0,2.0,25.98,True,True,False,False,1,1,-0.14376473234107545,-0.9687167857533842
29.0,106.5,1.81,177.0,156.0,60.0,1.29,1107.0,25.7,2.5,4.0,2.0,32.51,True,False,False,False,0,0,1.0457883787430307,1.2533021611204198
42.0,88.4,1.93,188.0,158.0,65.0,1.68,1314.0,12.400000000000002,3.5,4.0,3.0,23.73,True,False,False,True,2,2,3.710007361098953,1.116940513334943
38.0,88.4,1.79,182.0,138.0,68.0,1.74,1321.0,12.5,3.5,5.0,3.0,27.59,True,False,False,True,2,2,4.127754251757371,0.6239250295746952
53.0,53.3,1.74,173.0,156.0,54.0,1.37,962.0,32.2,1.7999999999999998,3.0,2.0,17.6,False,False,True,False,1,1,-0.7463826372735971,-1.6898605562758262
40.0,58.1,1.56,174.0,136.0,63.0,0.61,415.0,34.4,2.2,2.0,1.0,23.87,False,False,False,True,1,1,-3.638703059131306,-0.4091551332249288
33.0,74.2,1.76,192.0,145.0,66.0,1.15,834.0,25.9,1.5,4.0,2.0,23.95,False,False,True,False,1,1,-0.3454177592751526,-0.6518544478293746
56.0,84.6,1.63,184.0,141.0,52.0,1.01,705.0,20.2,2.9,4.0,2.0,31.84,True,True,False,False,0,0,0.33148533715106987,0.8467318466246584
59.0,78.0,1.92,180.0,127.0,53.0,0.72,453.0,28.1,2.7,3.0,1.0,21.16,True,False,False,False,0,0,-2.0281285202087793,1.5182608084507814
56.0,89.0,1.68,176.0,152.0,65.0,1.77,1332.0,10.5,3.5,5.0,3.0,31.53,True,False,False,True,2,2,4.28372046155358,0.3992532823505187
31.0,42.7,1.76,182.0,121.0,65.0,1.46,883.0,34.9,2.2,3.0,1.0,13.78,False,False,True,False,1,1,-1.4749493496942487,-1.4878905393064945
48.0,83.9,1.82,176.0,149.0,70.0,1.9,1401.0,13.1,3.5,5.0,3.0,25.33,True,True,False,False,2,2,4.399555252442254,0.22611988108389525
22.0,78.7,1.52,173.0,166.0,74.0,1.45,1204.0,31.5,2.3,3.0,2.0,34.06,False,False,True,False,1,1,0.14712462563978745,-0.7218074834651155
52.0,65.9,1.52,188.0,139.0,53.0,1.27,794.0,27.0,2.3,4.0,2.0,28.52,False,False,False,False,1,1,-0.13886206125879594,-0.9239449388338551
40.0,76.9,1.92,179.0,137.0,68.0,1.13,851.0,22.4,3.7,4.0,2.0,20.86,True,False,False,True,0,0,0.9999432956977191,1.2858706750539861
46.0,84.3,2.0,189.0,162.0,66.0,1.83,1467.0,13.3,3.5,5.0,3.0,21.07,True,True,False,False,2,2,4.524807823755247,0.6879289471933251
28.0,62.4,1.6,178.0,129.0,62.0,1.1,710.0,34.1,1.7,3.0,2.0,24.37,False,False,True,False,1,1,-1.6774879962185079,-1.2513252521907743
35.0,63.7,1.74,198.0,143.0,71.0,1.03,810.0,29.8,2.7,4.0,2.0,21.04,True,True,False,False,1,1,-0.33404808099146543,-0.3285683964466233
29.0,54.9,1.52,172.0,123.0,72.0,1.48,910.0,27.0,2.0,3.0,1.0,23.76,False,False,True,False,1,1,-1.009624122404441,-1.5271001889673474
26.0,76.4,1.79,177.0,156.0,73.0,1.17,1004.0,21.3,2.7,3.0,2.0,23.84,True,False,True,False,0,0,0.4166934042224313,0.35787171750505475
27.0,106.4,1.86,182.0,123.0,50.0,1.34,907.0,20.6,3.1,2.0,1.0,30.76,True,False,False,False,0,0,-0.08431632705009595,2.8314901843215368
34.0,68.4,1.5,192.0,132.0,61.0,1.37,904.0,33.7,2.1,4.0,2.0,30.4,False,False,False,False,1,1,-0.3677268166338452,-1.1543267021862993
55.0,63.5,1.86,198.0,144.0,53.0,1.36,969.0,22.9,2.9,4.0,2.0,18.35,True,False,True,False,0,0,0.9483210595107461,0.027516985654689546
24.0,59.4,1.5,199.0,132.0,60.0,1.25,825.0,25.0,2.0,3.0,2.0,26.4,False,False,False,True,1,1,-0.6277773377422307,-1.1299800060132452
30.0,113.4,1.91,177.0,137.0,54.0,1.27,957.0,22.2,3.7,3.0,1.0,31.08,True,True,False,False,0,0,0.6106811470842904,3.2579596069722885
57.0,61.9,1.52,168.0,143.0,51.0,0.92,592.0,28.4,2.6,3.0,1.0,26.79,False,True,False,False,1,1,-1.9212559656866235,-0.37988192701666357
59.0,70.7,1.68,192.0,121.0,66.0,1.17,637.0,34.9,1.9,3.0,2.0,25.05,False,False,False,False,1,1,-1.5985391646055442,-0.4815358842619578
26.0,111.5,1.9,191.0,167.0,57.0,1.02,937.0,25.2,2.2,2.0,1.0,30.89,True,False,False,True,0,0,-1.0469187996619302,2.4143111975458758
44.0,72.1,1.66,176.0,152.0,55.0,1.4,958.0,27.0,2.5,2.0,1.0,26.16,False,False,True,False,1,1,-0.9705403244129374,0.12899583298962666
19.0,56.9,1.87,178.0,138.0,70.0,0.61,463.0,23.3,3.7,3.0,1.0,16.27,True,False,False,False,0,0,-1.523493237331089,1.1913365590961784
22.0,86.2,1.9,186.0,128.0,58.0,1.91,1345.0,11.700000000000001,3.5,5.0,3.0,23.88,True,False,True,False,2,2,4.479895033001334,0.7760702468709125
46.0,59.4,1.68,165.0,147.0,62.0,1.16,844.0,20.2,2.5,4.0,2.0,21.05,True,False,True,False,1,1,0.3621904771304709,-0.9296587723724025
54.0,75.6,1.72,194.0,154.0,60.0,0.97,672.0,26.4,1.9,3.0,1.0,25.55,False,False,False,False,1,1,-1.7152094923265453,0.2388942644080192
55.0,76.3,1.73,196.0,158.0,65.0,1.08,768.0,32.0,2.6,3.0,1.0,25.49,False,False,False,True,1,1,-1.4575972027721718,0.5248646922161779
36.0,95.8,1.86,193.0,129.0,65.0,1.37,972.0,21.2,3.2,3.0,1.0,27.69,True,True,False,False,0,0,0.4014842372433062,2.138722762691649
25.0,120.6,1.83,179.0,120.0,51.0,1.04,686.0,22.3,2.5,3.0,2.0,36.01,True,False,False,False,0,0,-0.062862786966811,2.7387552511119275
18.0,65.3,1.55,184.0,161.0,59.0,1.42,1143.0,28.5,2.2,3.0,2.0,27.18,False,False,False,True,1,1,0.07108458028755034,-1.1573397891462196
39.0,85.3,1.89,163.0,140.0,61.0,0.77,593.0,27.6,3.6,2.0,1.0,23.88,True,False,True,False,0,0,-1.6638131444433801,2.3065091256477634
34.0,68.0,1.68,169.0,128.0,57.0,0.67,472.0,25.8,3.4,2.0,1.0,24.09,True,False,False,False,0,0,-2.203994679213489,1.252167582161645
24.0,52.6,1.57,169.0,166.0,60.0,1.29,1071.0,31.9,2.4,2.0,1.0,21.34,False,True,False,False,1,1,-1.4808446668718531,-1.280183199061585
42.0,63.3,1.77,183.0,134.0,59.0,1.32,876.0,25.7,3.3,3.0,2.0,20.2,True,True,False,False,0,0,0.25402925586196956,0.21740936536076946
21.0,76.3,1.65,180.0,154.0,62.0,1.14,878.0,31.8,1.7,3.0,2.0,28.03,False,False,True,False,1,1,-1.0261527889149675,-0.6258897426455842
53.0,61.0,1.63,170.0,124.0,74.0,0.54,331.0,20.0,3.4,3.0,1.0,22.96,True,False,False,False,1,1,-1.8945422159280236,0.7810140571036773
23.0,67.8,1.61,186.0,160.0,66.0,1.34,1072.0,34.3,1.7999999999999998,2.0,1.0,26.16,False,True,False,False,1,1,-1.7205137230838599,-0.7965414086708493
48.0,114.9,1.86,175.0,141.0,56.0,1.36,949.0,21.1,3.6,3.0,1.0,33.21,True,False,False,False,0,0,0.7160372625495167,3.103314710743866
56.0,67.7,1.58,189.0,142.0,52.0,1.45,927.0,32.7,1.9,2.0,1.0,27.12,False,False,True,False,1,1,-1.7076859375909357,-0.5904958809875547
44.0,124.8,1.85,175.0,126.0,69.0,1.35,842.0,24.4,3.5,4.0,2.0,36.46,True,False,True,False,0,0,1.3511748945974769,2.970084188711274
27.0,53.0,1.58,166.0,142.0,62.0,1.26,895.0,34.5,1.7999999999999998,4.0,2.0,21.23,False,False,False,False,1,1,-0.7985341496109822,-2.2435039828253656
43.0,61.2,1.88,175.0,163.0,68.0,1.03,831.0,24.7,2.9,3.0,1.0,17.32,True,False,False,True,0,0,-0.829215204514171,0.30915695801751897
36.0,48.7,1.68,194.0,144.0,56.0,1.23,886.0,33.7,1.6,3.0,1.0,17.25,False,False,False,True,1,1,-1.9150246089742948,-1.621706030352344
56.0,50.6,1.7,175.0,146.0,58.0,1.29,848.0,33.1,2.3,2.0,1.0,17.51,False,False,True,False,1,1,-1.9600091348085025,-0.9755501216030195
20.0,72.6,1.73,199.0,160.0,68.0,1.27,1016.0,34.8,2.5,3.0,2.0,24.26,False,True,False,False,1,1,-0.4605628416209301,-0.2121478852957622
30.0,70.4,1.56,171.0,125.0,62.0,1.03,644.0,34.3,2.4,4.0,2.0,28.93,False,False,False,True,1,1,-1.0684110919727243,-0.6357968653436322
45.0,52.5,1.88,194.0,153.0,71.0,1.08,818.0,29.0,2.9,4.0,2.0,14.85,True,False,True,False,1,1,-0.1144799468371242,-0.4725513745351143
37.0,76.3,1.77,180.0,128.0,57.0,1.36,957.0,27.3,2.1,4.0,2.0,24.35,True,True,False,False,1,1,0.3013684445441705,-0.3012910285239936
45.0,41.2,1.58,195.0,168.0,71.0,1.47,1111.0,28.7,2.6,2.0,1.0,16.5,False,True,False,False,1,1,-1.010576697603159,-1.6088575010323551
25.0,55.3,1.76,176.0,152.0,67.0,1.56,1186.0,15.5,2.7,4.0,3.0,17.85,False,False,False,True,2,2,2.4343500558896185,-1.2768055601179646
58.0,49.7,1.67,191.0,125.0,72.0,1.38,776.0,31.9,2.3,4.0,2.0,17.82,False,False,True,False,1,1,-0.47427470113834613,-1.6252368687087113
56.0,48.3,1.87,165.0,156.0,51.0,0.68,525.0,29.8,3.3,3.0,1.0,13.81,True,True,False,False,1,1,-1.9999338342407067,0.23014243479279942
18.0,83.2,1.96,183.0,150.0,67.0,1.83,1510.0,13.6,3.5,4.0,3.0,21.66,True,True,False,False,2,2,4.105829975578114,0.7700197443817053
20.0,120.5,1.73,186.0,153.0,67.0,1.01,850.0,29.3,3.4,3.0,2.0,40.26,True,False,False,False,0,0,0.1186917394897078,2.885774491557058
30.0,121.6,2.0,179.0,160.0,60.0,1.24,1091.0,28.0,3.3,4.0,2.0,30.4,True,False,False,False,0,0,1.3852218976207378,2.7308401215630793
45.0,73.0,1.75,184.0,148.0,50.0,1.14,759.0,26.6,2.0,4.0,2.0,23.84,False,False,False,True,1,1,-0.2845791447125383,-0.3719863346043467
42.0,57.5,1.67,161.0,133.0,63.0,1.76,1053.0,16.2,2.7,5.0,3.0,20.62,False,False,False,False,2,2,2.803498061097557,-1.6895292285084431
50.0,42.7,1.53,168.0,155.0,65.0,1.41,983.0,28.4,2.4,4.0,2.0,18.24,False,False,True,False,1,1,0.09100900530910072,-2.523282815600157
23.0,108.6,1.92,197.0,134.0,50.0,0.89,656.0,25.8,3.5,2.0,1.0,29.46,True,False,False,True,0,0,-1.1305202217073533,3.6149253256734672
49.0,88.6,2.0,162.0,127.0,56.0,1.83,1150.0,14.9,3.5,4.0,3.0,22.15,True,False,False,False,2,2,3.472955243633691,1.1719913065234517
38.0,49.7,1.51,179.0,145.0,65.0,1.25,906.0,32.6,2.5,3.0,1.0,21.8,False,True,False,False,1,1,-1.4548211675548646,-1.4745556663747417
33.0,56.4,1.54,165.0,155.0,63.0,1.06,822.0,29.2,1.5,3.0,1.0,23.78,False,False,True,False,1,1,-1.973516739101981,-1.6955455523501
38.0,46.9,1.74,198.0,167.0,64.0,1.03,946.0,20.0,2.6,4.0,2.0,15.49,True,False,True,False,1,1,0.38416284170302895,-1.1075326496381348
28.0,71.3,1.67,192.0,140.0,63.0,1.46,1022.0,28.1,1.5,4.0,2.0,25.57,False,False,True,False,1,1,0.126894859259774,-1.2007584780825444
54.0,71.6,1.86,160.0,147.0,70.0,1.14,830.0,25.3,2.2,3.0,2.0,20.7,True,False,False,True,1,1,-0.42702822648973815,-0.1466564231504508
53.0,82.3,1.61,196.0,123.0,60.0,1.87,1139.0,11.599999999999998,3.5,5.0,3.0,31.75,True,False,True,False,2,2,3.9182001760538854,0.3088143045355376
52.0,70.6,1.69,165.0,135.0,65.0,1.36,826.0,26.1,2.2,3.0,1.0,24.72,False,True,False,False,1,1,-0.9156085495817409,-0.2916776241608239
37.0,73.5,1.69,174.0,131.0,66.0,0.54,354.0,27.5,1.6,2.0,1.0,25.73,False,False,False,False,1,1,-3.467398268770152,0.3729804467115978
35.0,85.6,1.85,185.0,135.0,55.0,1.78,1322.0,14.5,3.5,5.0,3.0,25.01,True,False,True,False,2,2,4.069598876484788,0.6449163397933608
58.0,74.6,1.68,173.0,159.0,60.0,1.03,737.0,26.0,2.0,4.0,2.0,26.43,False,False,False,True,1,1,-0.445147920179925,-0.533910564145864
31.0,63.2,1.8,166.0,157.0,66.0,0.59,463.0,25.5,2.6,2.0,1.0,19.51,False,False,False,False,1,1,-2.6140796458875992,0.5791905938296275
32.0,62.6,1.63,190.0,161.0,58.0,1.67,1344.0,15.0,2.7,5.0,3.0,23.56,False,True,False,False,2,2,3.305151764483585,-1.4205413464738357
48.0,87.1,1.76,183.0,156.0,67.0,1.81,1398.0,11.599999999999998,3.5,5.0,3.0,28.12,True,False,True,False,2,2,4.393336089512002,0.38939732597739496
18.0,82.3,1.84,190.0,148.0,66.0,1.73,1408.0,13.3,3.5,5.0,3.0,24.31,True,True,False,False,2,2,4.210232631693114,0.43381472272863086
20.0,64.3,1.78,188.0,137.0,61.0,1.71,1171.0,18.7,2.7,4.0,3.0,20.29,False,False,False,False,2,2,2.4616557253303877,-0.7650451370253464
33.0,53.7,1.66,191.0,129.0,72.0,1.25,806.0,29.5,2.5,3.0,1.0,19.49,False,True,False,False,1,1,-1.3262139142740206,-0.7376123723201453
40.0,63.0,2.0,176.0,161.0,71.0,1.42,1257.0,26.8,2.9,4.0,2.0,15.75,True,False,True,False,0,0,1.3066525977741152,-0.22144856376651853
29.0,88.0,1.89,199.0,137.0,54.0,1.75,1319.0,13.3,3.5,5.0,3.0,24.64,True,False,False,False,2,2,4.155006666242066,0.9832660666643314
27.0,63.7,1.52,195.0,120.0,60.0,1.19,714.0,25.4,2.1,4.0,2.0,27.57,False,False,True,False,1,1,-0.39067006498586754,-0.9426794061650662
49.0,83.7,1.87,183.0,158.0,53.0,1.29,1009.0,23.9,2.3,4.0,2.0,23.94,True,True,False,False,0,0,0.763275360791013,0.3464100457572886
33.0,102.6,1.75,186.0,140.0,53.0,1.4,1078.0,27.9,2.2,3.0,2.0,33.5,True,True,False,False,0,0,0.3396833485914189,1.101936608488707
25.0,77.7,1.55,184.0,120.0,52.0,0.55,330.0,33.0,1.7,2.0,1.0,32.34,False,False,False,True,1,1,-3.8161581490761844,0.5507398365297244
55.0,87.5,1.88,191.0,134.0,73.0,1.19,789.0,27.2,2.6,4.0,2.0,24.76,True,False,False,True,0,0,0.1831167588252445,0.8886620154070493
29.0,87.0,1.86,177.0,123.0,72.0,1.52,1028.0,10.999999999999998,3.5,4.0,3.0,25.15,True,False,False,True,2,2,3.0553193564801777,1.1934757752872889
41.0,82.8,1.66,177.0,139.0,74.0,1.97,1355.0,11.2,3.5,5.0,3.0,30.05,True,True,False,False,2,2,4.446685122787351,-0.028225939266290592
45.0,65.4,1.68,196.0,129.0,66.0,0.76,441.0,35.0,2.6,3.0,1.0,23.17,False,True,False,False,1,1,-2.720359488401816,0.3012851555514775
25.0,47.2,1.71,185.0,142.0,56.0,0.89,632.0,26.0,2.5,2.0,1.0,16.14,False,False,False,False,1,1,-2.237421013798932,-0.39803226256215496
45.0,58.2,1.7,168.0,160.0,53.0,0.95,684.0,26.8,2.0,3.0,1.0,20.14,False,False,False,True,1,1,-1.8284495268278922,-0.7546960914459075
53.0,73.5,1.55,194.0,153.0,72.0,1.17,806.0,26.3,2.1,4.0,2.0,30.59,False,True,False,False,1,1,-0.21722543357648746,-0.6723994819040915
43.0,55.2,1.73,167.0,165.0,62.0,1.67,1240.0,16.6,2.7,5.0,3.0,18.44,False,False,False,False,2,2,3.0186584454922665,-1.7971898826946642
25.0,64.4,1.71,179.0,167.0,61.0,1.12,935.0,27.1,1.7999999999999998,3.0,1.0,22.02,False,True,False,False,1,1,-1.263095048029256,-0.7501826525923218
45.0,73.5,1.74,181.0,152.0,50.0,1.18,807.0,30.0,2.3,4.0,2.0,24.28,False,False,False,False,1,1,-0.2368382165224591,-0.3172664458140261
45.0,89.6,1.81,178.0,153.0,70.0,1.7,1287.0,12.400000000000002,3.5,5.0,3.0,27.35,True,False,False,True,2,2,4.065800485238861,0.6344965313993737
54.0,86.5,1.76,189.0,158.0,68.0,1.48,1158.0,29.0,3.4,3.0,2.0,27.92,True,False,False,True,0,0,0.9216091018528136,0.9515176164644864
58.0,46.1,1.67,187.0,129.0,70.0,1.28,743.0,25.3,1.7999999999999998,4.0,2.0,16.53,False,False,False,True,1,1,-0.47355153546445283,-1.9760379012847495
53.0,68.5,1.97,194.0,139.0,69.0,1.3,894.0,23.2,2.1,3.0,2.0,17.65,True,True,False,False,0,0,-0.006110178691892322,0.15338868135451222
44.0,94.6,1.84,170.0,120.0,67.0,1.26,748.0,26.0,3.1,4.0,2.0,27.94,True,True,False,False,0,0,0.5517053007449934,1.3964008292031778
34.0,54.2,1.52,190.0,132.0,60.0,1.13,746.0,31.0,2.2,3.0,1.0,23.46,False,False,False,False,1,1,-1.8549569383795108,-1.0863201367147306
26.0,47.7,1.77,198.0,120.0,69.0,1.15,759.0,24.8,2.7,3.0,2.0,15.23,True,False,True,False,1,1,-0.5114905733274109,-0.597446874108117
50.0,52.2,1.84,195.0,124.0,52.0,1.38,847.0,28.2,3.1,4.0,2.0,15.42,True,False,True,False,0,0,0.40334930899756927,-0.3799027691240676
37.0,88.8,1.95,189.0,135.0,66.0,1.58,1173.0,10.3,3.5,5.0,3.0,23.35,True,False,False,True,2,2,3.9211433479930204,1.2166778683070074
30.0,101.0,1.68,182.0,134.0,61.0,1.46,1076.0,28.2,2.9,4.0,2.0,35.79,True,False,True,False,0,0,1.1046423744778031,1.118042566245328
45.0,118.4,1.95,178.0,168.0,59.0,1.06,881.0,24.9,2.4,3.0,2.0,31.14,True,False,False,True,0,0,0.12952895825976668,2.3249066080988086
46.0,47.9,1.72,171.0,147.0,57.0,1.41,933.0,26.3,2.0,3.0,1.0,16.19,False,False,False,False,1,1,-0.9298352759295295,-1.4752782117338183
30.0,51.5,1.74,174.0,150.0,64.0,1.08,810.0,33.9,2.0,3.0,2.0,17.01,False,False,True,False,1,1,-1.3837261160131606,-1.451501795232063
52.0,79.9,1.51,190.0,142.0,54.0,0.75,479.0,31.5,2.6,3.0,1.0,35.04,False,False,True,False,1,1,-2.3545620037406074,0.8009495375878469
23.0,121.3,1.85,196.0,167.0,53.0,0.72,661.0,21.6,3.6,2.0,1.0,35.44,True,False,False,True,0,0,-0.8954503519161148,4.137142855200179
35.0,78.9,1.64,196.0,164.0,70.0,1.28,1050.0,25.3,2.6,4.0,2.0,29.34,False,False,False,False,1,1,0.7193354477328553,-0.09923922941627256
42.0,73.5,1.63,188.0,136.0,68.0,0.52,350.0,26.1,3.2,3.0,1.0,27.66,True,False,True,False,0,0,-2.240121439745834,1.262674771151163
27.0,88.5,1.98,161.0,153.0,53.0,1.8,1515.0,11.100000000000001,3.5,4.0,3.0,22.57,True,False,False,False,2,2,4.304453784027956,0.971460773611802
47.0,43.4,1.62,179.0,132.0,64.0,0.51,303.0,25.3,2.3,3.0,1.0,16.54,False,False,False,False,1,1,-2.9653873294377386,-0.8448532419093921
22.0,42.8,1.56,174.0,133.0,66.0,1.47,978.0,32.2,2.6,3.0,2.0,17.59,False,False,True,False,1,1,-0.4321946117290224,-2.0438337032128024
50.0,64.5,1.79,163.0,130.0,61.0,1.17,753.0,28.1,2.4,4.0,2.0,20.13,True,False,False,True,1,1,-0.264771780819649,-0.5984313377499716
18.0,50.7,1.53,181.0,147.0,52.0,1.29,948.0,33.0,2.1,3.0,2.0,21.66,False,False,False,True,1,1,-0.8926409369637386,-1.8789126328422348
35.0,59.2,1.66,197.0,161.0,59.0,1.3,1151.0,21.3,3.2,3.0,1.0,21.48,True,False,True,False,0,0,0.254136484206423,-0.02901117087884053
49.0,78.9,1.73,182.0,151.0,64.0,1.38,938.0,34.0,2.3,2.0,1.0,26.36,False,False,False,False,1,1,-1.5112368220801466,0.31580024770740756
28.0,78.7,1.63,185.0,154.0,59.0,1.1,847.0,31.7,1.7999999999999998,3.0,2.0,29.62,False,False,True,False,1,1,-1.0611027078918933,-0.3806599260341551
38.0,68.7,1.92,170.0,150.0,73.0,1.31,1081.0,29.0,3.0,4.0,2.0,18.64,True,False,False,False,0,0,0.7743733522085183,-0.0270457686994081
43.0,53.1,1.59,187.0,136.0,72.0,0.82,502.0,29.5,2.5,2.0,1.0,21.0,False,False,True,False,1,1,-2.818444514898985,-0.392916597177565
42.0,64.8,1.65,161.0,166.0,67.0,1.1,904.0,24.4,2.8,3.0,2.0,23.8,True,False,False,False,1,1,-0.1367678727362282,-0.517318148938016
39.0,50.3,1.61,167.0,128.0,50.0,1.17,749.0,32.8,2.5,2.0,1.0,19.41,False,True,False,False,1,1,-2.206521990049804,-0.8716129599404194
44.0,102.3,1.63,188.0,129.0,52.0,1.34,856.0,20.9,2.6,4.0,2.0,38.5,True,False,False,True,0,0,0.9385548012797575,1.3450804384398085
30.0,62.9,1.92,170.0,127.0,70.0,1.13,789.0,25.2,3.6,2.0,1.0,17.06,True,True,False,False,0,0,-0.9264095374486745,1.2517328741443876
50.0,56.5,1.6,196.0,140.0,61.0,1.88,1184.0,19.2,2.7,5.0,3.0,22.07,False,False,False,True,2,2,2.925816384793126,-1.793047204139226
51.0,74.6,1.55,177.0,132.0,50.0,0.71,422.0,33.3,2.1,2.0,1.0,31.05,False,False,False,False,1,1,-3.3318481085068155,0.41683543499142894
58.0,52.0,1.79,173.0,169.0,52.0,1.12,937.0,29.6,3.0,3.0,1.0,16.23,True,True,False,False,1,1,-0.932928916608103,-0.41282423268293833
52.0,52.1,1.67,169.0,124.0,52.0,1.5,837.0,32.0,1.5,2.0,1.0,18.68,False,False,False,True,1,1,-2.043615190394246,-1.522205594387956
18.0,72.2,1.54,194.0,125.0,54.0,0.97,606.0,27.1,1.7,2.0,1.0,30.44,False,False,True,False,1,1,-2.5095998816343994,0.08627085744216614
38.0,85.8,1.8,168.0,149.0,68.0,1.72,1410.0,10.1,3.5,4.0,3.0,26.48,True,False,False,False,2,2,3.960055604563744,0.6072577289130967
23.0,81.4,1.85,194.0,150.0,74.0,1.6,1320.0,12.400000000000002,3.5,4.0,3.0,23.78,True,False,False,False,2,2,3.515787742529135,0.7462789801983267
45.0,50.9,1.65,170.0,136.0,50.0,1.45,887.0,30.1,2.3,2.0,1.0,18.7,False,False,True,False,1,1,-1.5204534519870427,-1.0654502517346078
34.0,52.0,1.78,171.0,130.0,53.0,1.38,987.0,22.4,2.7,4.0,2.0,16.41,True,False,True,False,1,1,0.7990176129178728,-0.966153787096426
22.0,71.0,1.93,162.0,139.0,53.0,1.42,1086.0,21.2,2.9,4.0,2.0,19.06,True,False,False,True,0,0,1.4329958972608687,0.2119794530437609
48.0,80.6,1.77,198.0,167.0,66.0,1.51,1248.0,12.9,3.5,4.0,3.0,25.73,True,False,False,False,2,2,3.229197965452282,0.6109175841379878
22.0,58.3,1.72,173.0,128.0,63.0,1.0,640.0,32.6,1.6,3.0,2.0,19.71,False,False,False,True,1,1,-1.8336592441282453,-1.2106470650086487
55.0,63.0,1.7,187.0,121.0,67.0,1.32,719.0,34.9,2.5,3.0,1.0,21.8,False,False,True,False,1,1,-1.6558626076809573,-0.3096624818154482
20.0,111.0,1.94,170.0,156.0,50.0,1.02,875.0,27.6,3.3,4.0,2.0,29.49,True,False,False,False,0,0,0.7078905689784348,2.3946577066001207
40.0,52.6,1.66,198.0,120.0,71.0,1.27,762.0,32.9,1.7,3.0,2.0,19.09,False,False,True,False,1,1,-1.3938969747652064,-1.5503335833913936
54.0,116.4,2.0,184.0,123.0,65.0,1.13,688.0,26.2,3.1,3.0,1.0,29.1,True,False,False,True,0,0,-0.5233240648679292,3.288819240088843
54.0,75.6,1.61,180.0,155.0,52.0,1.41,983.0,34.9,2.5,4.0,2.0,29.17,False,False,False,True,1,1,0.052079161576522745,-0.6249734305133159
27.0,61.6,1.8,169.0,144.0,72.0,1.48,1172.0,26.4,3.1,2.0,1.0,19.01,True,False,False,True,0,0,-0.2542241412729559,0.10885479599695409
27.0,108.0,1.8,174.0,122.0,70.0,1.38,926.0,28.6,2.5,4.0,2.0,33.33,True,False,False,False,0,0,0.6288315506098687,1.3537571645052002
36.0,59.3,1.75,178.0,128.0,58.0,0.99,634.0,34.5,2.3,3.0,1.0,19.36,False,False,True,False,1,1,-2.2371726331672916,-0.3430336747357101
34.0,75.7,1.94,181.0,141.0,72.0,1.18,915.0,29.3,2.4,4.0,2.0,20.11,True,False,True,False,0,0,0.1058668650909596,0.18079024206351238
38.0,56.3,1.6,180.0,142.0,53.0,1.21,859.0,28.8,1.9,4.0,2.0,21.99,False,False,False,True,1,1,-0.4540568940574381,-1.6601323457492512
31.0,58.2,1.73,191.0,131.0,70.0,1.17,766.0,25.8,1.7999999999999998,3.0,2.0,19.45,False,False,False,True,1,1,-0.8889880203468353,-0.9673777513519924
